TranscriptionFactor,TargetGene,ModeOfRegulation,PMID
AR,KLK3,Repression,16342680;9316650
AR,KLK3,Unknown,11059779;11238180;11532861;12376473;12539223;12648523;12651911;15368351;15543614;15557561;15640095;17011549;17075604;17094454;17426252;17433535;18780293;18829551;19274665;21308712;21981678;22245379;22473899;23884959;24307657;7514587;9052414;9211894
AR,KLK4,Unknown,12539223
AR,MID1,Unknown,24913494
AR,MUC1,Repression,21308711
AR,MYC,Unknown,24512546
AR,NAT1,Activation,17210686
AR,NFKB1,Repression,18386814
AR,PC,Activation,18497079
AR,PSCA,Unknown,23330817
AR,PEBP1,Unknown,23095933
AR,KLK3,Unknown,24937452
AR,PTEN,Activation,23418309
AR,PTEN,Unknown,20729295;21532617
AR,PTGS2,Repression,18386814
AR,PTPN1,Unknown,22282656
AR,RELA,Repression,18386814
AR,REST,Repression,24163104
AR,STIM1,Unknown,21432868
AR,TBP,Unknown,9238003
AR,TCF7L2,Unknown,12799378
AR,TH,Activation,16356647
AR,TSC1,Repression,21036700
AR,TSC2,Repression,21036700
AR,VEGFA,Activation,16007189
AR,VEGFA,Unknown,23369005
AR,VIM,Repression,18535113
AR,WEE1,Repression,16281084
AR,XIAP,Repression,20589722
ARNTL,BHLHE40,Activation,19032342
ARNTL,PER1,Activation,17994337;22750052
ARNTL,PER1,Unknown,17660446;21479263
ARNTL,PER2,Activation,22750052
ARNTL,PER2,Unknown,17660446
ARNTL,PER3,Activation,22750052
ARNTL2,SERPINE1,Activation,22198637
ATF2,APOC3,Activation,9760243
ATF2,CCND1,Activation,10464245;10915780
ATF2,CDKN1A,Unknown,10506225
ATF2,DUSP1,Unknown,17681939
ATF2,FAS,Unknown,19670268
ATF2,FASLG,Unknown,19670268;9710625
ATF2,FN1,Unknown,10471826
ATF2,KAT5,Repression,18397884
ATF2,IFNB1,Activation,17496231
ATF2,IFNB1,Unknown,10848607
ATF2,IFNG,Activation,12836278;18641343;20006311;20304822
ATF2,INS,Activation,21278380
ATF2,INS,Unknown,10909971
ATF2,JUN,Activation,9502786
ATF2,MMP2,Activation,17079470;17258390
ATF2,NOS3,Repression,16497991
ATF2,PCK1,Activation,12453892
ATF2,PLAT,Activation,8647095
ATF2,PLAU,Unknown,10454570
ATF2,POLB,Activation,10518804
ATF2,PTGS2,Unknown,11278336;12057991
ATF2,RELA,Activation,21350211
ATF2,RETN,Activation,20360975
ATF2,TGFB2,Repression,1400310
ATF2,TNF,Activation,10688670;10748079;10913190;20068037
ATF4,APOE,Activation,22028770
ATF4,ATG5,Activation,20038797
ATF4,CCL2,Unknown,16931790
ATF4,CEBPB,Activation,16026328
ATF4,CXCL8,Unknown,16931790
ATF4,DDIT3,Activation,16246168;17276738;20020050;21044953;21966512
ATF4,DDIT3,Unknown,17455323;22691366
ATF4,DDIT4,Activation,19059405;19439225
ATF4,DISC1,Unknown,12812986
ATF4,FGF21,Activation,22233381
ATF4,HSPA5,Repression,16205636
ATF4,IGFBP1,Activation,16687408
ATF4,IL6,Unknown,16931790
ATF4,IRF7,Repression,21148039
ATF4,MAP1LC3B,Activation,20038797;20514020
ATF4,MCL1,Unknown,22128141
ATF4,PLAU,Activation,18829529
ATF4,PTGS2,Unknown,21244365
ATF4,SIGMAR1,Activation,22079628
ATF4,SIRT1,Activation,22363646
ATF4,SIRT1,Repression,21801305
ATF4,SIRT2,Repression,21801305
ATF4,TRIB3,Activation,15775988
ATF4,TRIB3,Unknown,20592469;21220698
ATF4,VEGFA,Activation,15788408;18829529
ATF4,VEGFA,Unknown,18451308;22915762;23908598
ATF6,DDIT3,Unknown,17455323
ATF6,HSPA5,Unknown,12713871
ATF6,RTN3,Activation,17191123
ATF6,SRF,Unknown,9271374
ATF6,XBP1,Unknown,20003459;24269637
ATM,BAX,Activation,16214353
ATM,BCL2,Repression,16214353
ATM,CDKN1A,Unknown,12420214
ATM,CFLAR,Activation,19351839
ATM,CFLAR,Repression,20876284
ATM,DUSP1,Activation,17178844
ATM,FAS,Activation,19502594
ATM,FOXM1,Activation,21518729
ATM,GADD45A,Activation,20164679
ATM,IGF1R,Unknown,11172010
ATM,MCL1,Activation,20164679
ATM,PCNA,Unknown,22362778
ATM,PVR,Activation,21406724
ATM,PVR,Repression,21406724
ATM,SLC2A1,Repression,20676049
ATM,SP1,Repression,11466608
ATM,SP1,Unknown,12926986
ATM,TERF1,Repression,17694070
ATM,VEGFA,Repression,20676049
BACH1,HMOX1,Activation,17942419
BACH1,HMOX1,Repression,17409198;18550526;21982894
BACH1,MMP1,Activation,21873975
BCL3,CTCF,Repression,21912613
BCL3,EGFR,Activation,17881446
BCL3,NFKB1,Repression,11387332
BCL3,NFKB1,Unknown,14573596;7896265
BCL3,RELA,Unknown,7896265
BCL6,BCL6,Repression,12407182
BCL6,CD80,Repression,12860928
BCL6,CDKN1A,Repression,16142238
BCL6,CHEK1,Repression,18346918
BCL6,MYC,Activation,21394099
BCL6,NFKB1,Repression,15611242
BCL6,STAT3,Unknown,17951530
BCL6,SUMO1,Repression,22723377
BCL6,XBP1,Repression,24821775
BIN1,MYC,Unknown,9797456
BMI1,TERT,Repression,19903340
BRCA1,ASPM,Activation,16123590
BRCA1,ATM,Activation,22832221
BRCA1,BACH1,Unknown,14576433
BRCA1,BRCA2,Unknown,11405179
BRCA1,CASR,Unknown,21296416
BRCA1,CCND1,Unknown,12032322
BRCA1,CDKN1A,Activation,16735508;18025037;21245169
BRCA1,CDKN1A,Unknown,10196224;11394910;12647291;9926942
BRCA1,CDKN1B,Activation,18025037
BRCA1,CDKN1B,Unknown,16331276
BRCA1,CTSD,Repression,11244506
BRCA1,CXCL1,Repression,22120723
BRCA1,CYP19A1,Activation,21087664
BRCA1,CYP19A1,Unknown,19445691
BRCA1,DDIT3,Activation,21700680
BRCA1,EGFR,Repression,21396117
BRCA1,EGR1,Unknown,20103632
BRCA1,EP300,Activation,11782371
BRCA1,EP300,Unknown,11405179
BRCA1,ESR1,Activation,20060929
BRCA1,FOS,Unknown,11313879
BRCA1,GADD45A,Activation,10962562;17428466;18025037
BRCA1,GADD45A,Repression,18350249
BRCA1,GADD45A,Unknown,11777930;12647291
BRCA1,HIF1A,Unknown,16543242
BRCA1,HNRNPA2B1,Repression,21099359
BRCA1,HSPA5,Repression,18776923
BRCA1,IFNA1,Activation,17374731
BRCA1,IGF1,Repression,18045956
BRCA1,IGF1R,Unknown,11001824;19223505
BRCA1,IRF7,Activation,17374731
BRCA1,JAK2,Unknown,11163768
BRCA1,KHSRP,Repression,21099359
BRCA1,KRT18,Unknown,15831101
BRCA1,MYC,Unknown,12032322;12646176
BRCA1,SIRT1,Activation,18851829;20160719;21407215;9000507
BRCA1,STAT1,Activation,17374731
BRCA1,STAT3,Unknown,11163768
BRCA1,TFF1,Repression,11244506
BRCA1,TP63,Unknown,16241993
BRCA1,VEGFA,Activation,16543242
BRCA2,PSMD3,Unknown,17563742
CEBPB,ABCB1,Activation,15044620
CEBPB,ADM,Activation,9480831
CEBPB,ADM,Unknown,12630823
CEBPB,ALB,Unknown,10542249
CEBPB,CDKN1A,Activation,15041706
CEBPB,CRP,Activation,12667216;23361365
CEBPB,CSF3R,Activation,10453008
CEBPB,CXCL8,Activation,15085176;15688424
CEBPB,CXCL8,Unknown,11120852
CEBPB,CYP19A1,Repression,11994385
CEBPB,CYP19A1,Unknown,7635140;8603036
CEBPB,DAPK1,Unknown,19521987
CEBPB,DDIT3,Unknown,16757577
CEBPB,FASLG,Unknown,12496392
CEBPB,GDF15,Activation,24086573
CEBPB,GFER,Repression,20690902
CEBPB,GFER,Unknown,20382118
CEBPB,HP,Unknown,11331273
CEBPB,HSF1,Unknown,11801594
CEBPB,IL10,Unknown,12493739
CEBPB,IL13,Unknown,22981205
CEBPB,IL1B,Activation,17386941
CEBPB,IL1B,Unknown,10383163;10801783
CEBPB,IL24,Unknown,10942517
CEBPB,IL4,Activation,7594540
CEBPB,IL4,Unknown,15048722
CEBPB,IL5,Unknown,10453008
CEBPB,IL6,Activation,10903137;8725624
CEBPB,IL6,Unknown,11120852
CEBPB,INSR,Activation,8288055
CEBPB,MMP1,Unknown,19723873
CEBPB,PRL,Unknown,10455153
CEBPB,PTGS2,Activation,16820889;18294142
CEBPB,PTGS2,Repression,18820298
CEBPB,PTGS2,Unknown,10956548;16699180;17556653;7559624
CEBPB,PTPN13,Unknown,11696979
CEBPB,S100A9,Activation,9706399
CEBPB,SAA1,Unknown,12410800
CEBPB,SAA2,Activation,8244997
CEBPB,SLC19A1,Activation,15652157
CEBPB,STAR,Activation,18583320
CEBPB,STAR,Unknown,10473624;11111087;19150388
CEBPB,TFF3,Unknown,12297725
CEBPB,TNF,Unknown,10629048;9566900
CEBPB,TNFAIP6,Activation,7876106
CEBPB,TNFAIP6,Unknown,7935377
CEBPB,XBP1,Activation,19717648
CEBPD,C3,Unknown,8385337
CEBPD,CASP8,Unknown,24810056
CEBPD,CCL20,Activation,23028973
CEBPD,CXCL1,Activation,23028973
CEBPD,CYP19A1,Repression,11994385
CEBPD,DDIT3,Activation,20971808
CEBPD,DDIT3,Repression,22347430
CEBPD,GAPDH,Unknown,12842822
CEBPD,IL23A,Activation,23028973
CEBPD,POU5F1,Activation,15284209
CEBPD,PPARG,Activation,10649448;18619497;20971808
CEBPD,PRL,Unknown,10455153
CEBPD,PTGS2,Unknown,7559624
CEBPD,SOD1,Activation,20385105
CEBPD,TNF,Unknown,10629048
CEBPD,TNFAIP6,Activation,23028973
CEBPZ,APC,Activation,15087381
CEBPZ,COL11A1,Repression,12805369
CEBPZ,GZMB,Unknown,9857074
CLOCK,BHLHE40,Activation,19032342
CLOCK,KAT5,Unknown,18458078
CLOCK,NAMPT,Activation,19299583
CLOCK,NR3C1,Repression,21164265
CLOCK,PER1,Activation,17994337;22750052
CLOCK,PER1,Unknown,17660446;20551151;21479263
CLOCK,PER2,Activation,22750052
CLOCK,PER2,Unknown,17660446
CLOCK,PER3,Activation,22750052
CLOCK,STAR,Activation,17431006
COPS5,CDKN1B,Repression,16951171
COPS5,VEGFA,Activation,12542982
CREB1,ACACA,Activation,19842072
CREB1,ADRA1A,Unknown,10520459
CREB1,AR,Unknown,15994978;21457548
CREB1,BCL2,Activation,17290286
CREB1,BCL2,Unknown,10542244;19626458
CREB1,BCL2L11,Unknown,20367563
CREB1,BDKRB2,Unknown,15632413
CREB1,BDNF,Activation,11719924
CREB1,CASP8,Activation,18342014
CREB1,CCK,Unknown,15030385;15073527
CREB1,CCL5,Unknown,11413310
CREB1,CGA,Unknown,10341006
CREB1,CRTC1,Unknown,17334997
CREB1,CXCR4,Unknown,11874984
CREB1,CYP11A1,Unknown,11057754
CREB1,CYP17A1,Unknown,2543297
CREB1,CYP19A1,Activation,15955695;16740737
CREB1,ERBB2,Unknown,10698518
CREB1,FLT1,Unknown,7499271
CREB1,FOS,Unknown,12432566
CREB1,FOXA1,Unknown,22577344
CREB1,GABPA,Unknown,10585419
CREB1,GSK3A,Unknown,11579131
CREB1,GSK3B,Unknown,11579131
CREB1,HLA-DQB1,Unknown,1324879
CREB1,HMOX1,Repression,14523007
CREB1,IFNG,Activation,20006311;20685939
CREB1,IFNG,Repression,11907114
CREB1,IFNG,Unknown,7759501
CREB1,IL10,Activation,10540320;22140263
CREB1,IL10,Unknown,17202341
CREB1,IL2,Unknown,8814256
CREB1,IL6,Activation,8725624
CREB1,JUN,Repression,8647095
CREB1,JUN,Unknown,10403485
CREB1,MMP2,Unknown,10506168
CREB1,MSMB,Unknown,9704017
CREB1,MUC4,Activation,19757157
CREB1,MUC4,Unknown,11418607
CREB1,NMNAT2,Unknown,22027994
CREB1,NOLC1,Activation,21266110
CREB1,NPY,Unknown,12967770
CREB1,NR2F6,Repression,15955695
CREB1,NR4A3,Unknown,10701778
CREB1,NRF1,Unknown,20587593
CREB1,NTS,Unknown,7791794
CREB1,ODC1,Unknown,1356108
CREB1,PCSK1,Activation,8999965
CREB1,PLAT,Repression,8647095
CREB1,PLAU,Unknown,11776974
CREB1,PPP2CA,Activation,17526027
CREB1,PPP2R2B,Activation,20533062
CREB1,PRL,Unknown,17187171
CREB1,PSEN1,Activation,11116137
CREB1,PTGES,Unknown,20688046
CREB1,PTGS2,Activation,22919060
CREB1,SLC19A1,Unknown,11078737
CREB1,SLC22A8,Unknown,16809478
CREB1,STMN1,Unknown,23000483
CREB1,TH,Unknown,11108136
CREB1,TLR9,Unknown,15294971
CREB1,TRH,Unknown,11134186;9827656
CREB1,VIP,Unknown,1847391
CREB3,CXCR4,Activation,20473547
CREBBP,ALOX15,Activation,12517954
CREBBP,BRCA1,Unknown,23285190
CREBBP,CCK,Unknown,15030385
CREBBP,CDKN1A,Activation,15286705
CREBBP,CREB1,Activation,19564345
CREBBP,CSF2,Unknown,20439113
CREBBP,EGFR,Unknown,21464950
CREBBP,EP300,Unknown,15154850
CREBBP,EZH2,Unknown,25088689
CREBBP,IL4,Activation,10946277
CREBBP,PPARA,Unknown,10542237
CREBBP,PTGS2,Unknown,11278336
CREBBP,TP53,Unknown,15154850
CRTC1,PPARGC1A,Activation,10893434
CTBP1,BRCA1,Repression,20818429
CTBP1,BRCA2,Repression,18765668
CTBP1,KRT18,Unknown,15831101
CTCF,ANG,Unknown,24659782
CTCF,APP,Activation,11706010;9407128
CTCF,APP,Repression,11706010
CTCF,BBC3,Unknown,20818159
CTCF,BCL6,Repression,20733034
CTCF,BRCA1,Unknown,19466541;24725430
CTCF,CCND1,Unknown,18625744
CTCF,CSF2,Unknown,19158269
CTCF,IGF2,Unknown,18458536;20966046;21536749;24725430
CTCF,MEG3,Unknown,16331412
CTCF,MYC,Activation,19568426
CTCF,MYC,Repression,12032779;12524457
CTCF,MYC,Unknown,24725430;9591631
CTCF,NANOG,Unknown,22879976
CTCF,PAX6,Activation,16723452
CTCF,PAX6,Repression,16723452
CTCF,PAX6,Unknown,15096508;17122106
CTCF,PTPRG,Unknown,21150880
CTCF,RBL2,Unknown,21325284
CTCF,SLC6A4,Unknown,15229244;17360901;21309950;23765727
CTCF,TERT,Repression,16326864;19914212
CTCF,WT1,Unknown,24534946
CTCFL,BAG1,Activation,18413740
CTNNB1,AR,Unknown,16141201
CTNNB1,CCND1,Activation,17109766;20300972
CTNNB1,CCND1,Repression,16628468
CTNNB1,CCND1,Unknown,18679417;19662654;19778454
CTNNB1,CD44,Unknown,17724465
CTNNB1,CHGA,Unknown,21551321
CTNNB1,GLI2,Unknown,19797115
CTNNB1,JUN,Activation,20300972
CTNNB1,JUN,Unknown,19671687
CTNNB1,MMP14,Activation,21517265
CTNNB1,MMP7,Activation,11158322;15000152
CTNNB1,MYC,Activation,20300972;21533051
CTNNB1,MYC,Unknown,17724465;18679417;19662654;19778454
CTNNB1,NRCAM,Unknown,17724465
CTNNB1,PLD1,Activation,20442281
CTNNB1,PPARD,Unknown,17724465
CTNNB1,PTGS2,Unknown,11396184
CTNNB1,RB1,Repression,16628468
CTNNB1,VIM,Activation,12750294
CUX1,CDKN1B,Unknown,19332113
CUX1,CFTR,Unknown,10075672
CUX1,CYBB,Activation,14605447
CUX1,FTO,Unknown,23341774
CUX1,WNT5A,Activation,17227781;23359789
DAXX,AIRE,Repression,20185822
DDIT3,ATF2,Repression,16164412
DDIT3,ATG5,Activation,20038797
DDIT3,CXCL8,Unknown,18772138
DDIT3,IL6,Activation,12706815
DDIT3,MAP1LC3B,Activation,20038797
DDIT3,MCL1,Unknown,22253918
DDIT3,NOS3,Repression,22265908
DDIT3,RTN3,Activation,17191123
DDIT3,SIRT1,Repression,21801305
DDIT3,SIRT2,Repression,21801305
DDIT3,TF,Unknown,12939601
DDIT3,TRIB3,Activation,15775988;18940792
DEK,BCL2,Activation,17685435
DEK,BIRC3,Unknown,16829531
DEK,CXCL8,Unknown,16829531
DEK,HLA-DQB1,Unknown,12823858
DLX5,IGFBP3,Unknown,17278996
DLX5,IRS2,Activation,21045156
DLX5,MYC,Activation,19497851
DNMT1,BAG1,Unknown,18413740
DNMT1,CASP8,Repression,20398055
DNMT1,CDH1,Repression,18049164
DNMT1,CDH1,Unknown,21846773
DNMT1,CDKN2A,Repression,17934516
DNMT1,CDKN2A,Unknown,17490527
DNMT1,CXCR4,Repression,19932585
DNMT1,ESR1,Unknown,21655924;23242655
DNMT1,GAD1,Repression,19029285
DNMT1,HDAC1,Unknown,24475290
DNMT1,MBD2,Repression,15618232
DNMT1,MSH2,Activation,16473673
DNMT1,PROM1,Unknown,20196115
DNMT1,RB1,Repression,17934516
DNMT1,RELN,Repression,19029285
DNMT1,SFRP1,Unknown,23770846;24374650
DNMT1,TERT,Activation,19914212
DNMT1,TIMP3,Repression,22982189
DNMT1,TP53,Unknown,24006445
DNMT1,VEGFA,Activation,17934516
E2F1,ABCB1,Activation,23542036
E2F1,AR,Activation,21099103
E2F1,AR,Unknown,22508987
E2F1,ATG5,Activation,18408756
E2F1,ATM,Activation,12527885;22832221
E2F1,ATM,Unknown,23993922
E2F1,BBC3,Activation,17263886
E2F1,BCL2,Activation,11559537;12679318
E2F1,BMI1,Unknown,17360938
E2F1,BRCA1,Repression,20068145
E2F1,BRCA1,Unknown,18660752;19466541;23285190
E2F1,CASP7,Activation,12766778
E2F1,CCL3,Unknown,17707233
E2F1,CCND1,Activation,20220142;20655656;8618861
E2F1,CCND1,Unknown,19876926;22768064;8137237;9584162
E2F1,CD2AP,Activation,22880102
E2F1,CDK1,Activation,14618416
E2F1,CDKN1A,Activation,10030670
E2F1,CDKN1A,Unknown,16923815
E2F1,CDKN2A,Activation,11705881;12695664;12766778;15716352;22621932
E2F1,CHEK1,Unknown,18660752
E2F1,CHEK2,Activation,15024084
E2F1,CREBBP,Unknown,9238849
E2F1,CUX1,Unknown,18347061
E2F1,DAPK2,Activation,18521079
E2F1,DDIT3,Unknown,20971808
E2F1,DHFR,Activation,14618416
E2F1,DNMT1,Repression,24502362
E2F1,DROSHA,Activation,24909689
E2F1,DUSP1,Activation,17638884
E2F1,E2F1,Unknown,7958836
E2F1,ERCC1,Activation,22159227
E2F1,FGFR1,Activation,19303924
E2F1,FLT1,Unknown,20516113
E2F1,FMN2,Unknown,23839046
E2F1,FOXM1,Activation,21518729
E2F1,FSHR,Unknown,11883315
E2F1,HMGA1,Activation,22389255
E2F1,HSPA5,Repression,18840615
E2F1,IL1B,Unknown,17707233
E2F1,IL23A,Unknown,17707233
E2F1,IRF3,Repression,21225257;22464952
E2F1,KDR,Unknown,20516113
E2F1,MAP1LC3A,Activation,18408756
E2F1,MAP3K5,Activation,16476732;17287612
E2F1,MAP3K5,Unknown,16512785;19610065
E2F1,MAPK8,Unknown,20800677
E2F1,MCL1,Repression,11705881
E2F1,MEFV,Activation,20805247
E2F1,MUC4,Activation,22537161
E2F1,MYC,Activation,11705881
E2F1,NOX4,Activation,18554521
E2F1,NRIP1,Activation,22629304
E2F1,PCNA,Activation,14618416
E2F1,PIN1,Unknown,20376080
E2F1,PLK1,Activation,24076372
E2F1,PPARG,Activation,12110166
E2F1,PPARG,Unknown,20971808
E2F1,RB1,Activation,8264596
E2F1,SERPINE1,Repression,11402043;11559366
E2F1,TERT,Activation,21411498;22207128
E2F1,TERT,Repression,21411498;22207128
E2F1,THBS1,Activation,20976175
E2F1,TLR3,Repression,22310660
E2F1,TNF,Unknown,17707233
E2F1,TNFSF11,Activation,18381203
E2F1,TP53,Activation,15706352
E2F1,TP53,Repression,8557038
E2F1,TP53,Unknown,12625370;21441950;22241525
E2F1,TP53BP2,Activation,15706352
E2F1,TP53BP2,Unknown,19610065
E2F1,TP53INP1,Activation,15706352
E2F1,TP73,Activation,11115495;12766778;17980704
E2F1,TP73,Unknown,11988839;19188449
E2F1,VEGFA,Repression,20639906
E2F1,WWOX,Repression,15044096
E2F1,XRCC1,Activation,19031698
EBF3,CDKN1A,Activation,19934318
EGF,STAT1,Unknown,11939722
EGR1,ABCB1,Activation,11488907;7565762
EGR1,ABCB1,Unknown,10392899;10860921
EGR1,ACE,Activation,12433834
EGR1,ACE,Unknown,14679188
EGR1,ACHE,Unknown,7559515
EGR1,ALOX5,Activation,9062372
EGR1,ALOX5,Repression,15517885
EGR1,ALOX5,Unknown,10436859
EGR1,AR,Repression,15517885
EGR1,BCAR1,Activation,22431919
EGR1,CCND1,Activation,11502738
EGR1,CCND1,Unknown,20590664
EGR1,CD28,Unknown,10510368
EGR1,CDK5R1,Activation,15289351
EGR1,CDKN1A,Activation,12690110
EGR1,CHGA,Activation,12456801
EGR1,CXCL8,Repression,15517885
EGR1,CXCL8,Unknown,19837667
EGR1,CYP2B6,Activation,18303024
EGR1,DMRT1,Unknown,11870074
EGR1,EGFR,Activation,11830539
EGR1,EP300,Activation,18798221;20414733
EGR1,EP300,Unknown,15635605
EGR1,F3,Unknown,10707957;8576248
EGR1,FAS,Repression,9300687
EGR1,FASLG,Unknown,14563113
EGR1,FGF2,Activation,8702507
EGR1,FLT1,Unknown,10828020
EGR1,FN1,Activation,15608673;9933644
EGR1,FN1,Unknown,10783396
EGR1,GDF15,Activation,17715378
EGR1,GDF15,Unknown,14662774
EGR1,GDNF,Unknown,9729303
EGR1,HIF1A,Activation,18506761
EGR1,HPSE,Activation,15709168;16007175
EGR1,HPSE,Unknown,17656651;20403028
EGR1,IFNG,Unknown,8900159
EGR1,IGF2,Activation,8634146
EGR1,IGF2,Unknown,10606246;11336542;9610618
EGR1,IL2,Unknown,12560487
EGR1,IL2RB,Unknown,9199305
EGR1,IL6,Repression,15517885
EGR1,KLK3,Repression,15517885
EGR1,LDLR,Activation,12235180
EGR1,LDLR,Unknown,12947119
EGR1,LMTK2,Activation,15289351
EGR1,LTB,Unknown,8786306
EGR1,MMP14,Activation,17158885
EGR1,NFKB1,Unknown,10671503
EGR1,PDGFB,Activation,16092976
EGR1,PLAU,Activation,21283769
EGR1,PLAUR,Activation,21283769
EGR1,POR,Unknown,10864447
EGR1,PPARG,Unknown,12011097
EGR1,PSEN2,Unknown,14585504
EGR1,PTEN,Activation,17516844;20514024
EGR1,PTEN,Unknown,20959484
EGR1,PTGES,Activation,21983014
EGR1,PTGS2,Repression,15517885
EGR1,RBL2,Activation,22431919
EGR1,SOD1,Activation,9867871
EGR1,STIM1,Activation,20123987
EGR1,STMN1,Unknown,19786090
EGR1,SYN1,Activation,8195167
EGR1,SYN2,Unknown,7592648
EGR1,TCF4,Activation,18798221
EGR1,TFPI2,Unknown,12757776
EGR1,TGFBR2,Unknown,10982796
EGR1,TH,Unknown,20124442
EGR1,TNF,Activation,10913190;14767560
EGR1,TNFSF10,Repression,17932312
EGR1,TP53,Activation,9242687
EGR1,TP73,Unknown,16990849
EGR1,VEGFA,Activation,20489156
EGR1,VEGFA,Repression,15517885
EGR1,VEGFA,Unknown,9049304
EGR2,FASLG,Repression,19651900
EGR2,IDO1,Unknown,24007274
EGR2,IGF2,Unknown,9610618
EGR2,IL6,Unknown,24007274
EGR2,LIF,Unknown,24007274
EGR2,MPZ,Unknown,21179557
EGR2,PTGS2,Unknown,24007274
EGR2,SCD5,Repression,22510410
EHMT2,CDKN1A,Unknown,16287849
EIF2AK2,IRS2,Unknown,20685959
ELK1,ERBB2,Unknown,7914192
ELK1,EZH2,Activation,22222375
ELK1,FOS,Unknown,11313879;11846562;20682780
ELK1,MCL1,Unknown,9880563
ELK1,MUC4,Activation,19757157
ELK1,PDGFB,Unknown,9690620
ELK1,PSEN1,Activation,12750007
ELK1,SRF,Unknown,15531578
ELK1,TLR9,Unknown,15294971
ELK3,MYH6,Repression,12933792
ENO1,MYC,Repression,10681589;9119380
ENO1,MYC,Unknown,10528225;10802057;18490439;20412594;7880838
ENO1,PTGS2,Unknown,19846662
EOMES,IFNG,Unknown,20056084
EP300,ABCB1,Unknown,22154511
EP300,ALOX15,Activation,12517954
EP300,BRCA1,Activation,23353771
EP300,BRCA1,Unknown,23285190
EP300,CCND1,Unknown,20101207
EP300,CDKN1A,Activation,21245169
EP300,CDKN1A,Unknown,21858218;22000024
EP300,CREBBP,Unknown,9651310
EP300,CXCL8,Unknown,19966855
EP300,CYBB,Repression,14605447
EP300,DNMT1,Activation,19275888
EP300,EPO,Activation,20368990
EP300,ERBB2,Unknown,9045619
EP300,EZH2,Unknown,25088689
EP300,GFAP,Activation,20414733
EP300,IFNG,Activation,12836278
EP300,IGF1,Unknown,18281476
EP300,IGFBP3,Activation,12200149
EP300,IL12B,Activation,15482860
EP300,IL5,Unknown,16922677
EP300,IL6,Unknown,19966855
EP300,KLK3,Unknown,23884959
EP300,MMP9,Activation,18985009
EP300,MYC,Repression,19279113
EP300,NFKB1,Unknown,9560267
EP300,PARP1,Unknown,17065349
EP300,PCNA,Repression,10618724
EP300,PTGS2,Activation,12471036
EP300,PTGS2,Unknown,12057991;17237818;17395887
EP300,RELA,Unknown,21146504
EP300,TP73,Activation,11115495
EP300,VCAM1,Activation,19281832
EP300,VEGFA,Activation,22789427
EP300,WT1,Activation,15752709;18064385
EP300,YY1,Unknown,11486036
ERG,ADAMTS1,Activation,19396168
ERG,CXCL8,Repression,19359602;22235125
ERG,CXCR4,Activation,19396168;23918819
ERG,ERG,Activation,21536859
ERG,FGF2,Repression,12137767
